Date,time_of_day,MachineName,ustanov,bez_ustanova,rabotal
2022-03-09,День,CK50,3399.0,9349.0,30452.0
2022-03-09,День,V20,0.0,43200.0,0.0
2022-03-09,День,V26/60_1,3798.0,9675.0,29727.0
2022-03-09,День,V26/60_2,2713.0,8747.0,31740.0
2022-03-09,День,V26/85,3432.0,8375.0,31393.0
2022-03-09,День,VCENTR-102,3004.0,20047.0,20149.0
2022-03-09,День,VCENTR-70,4689.0,32584.0,5927.0
2022-03-09,День,VTM9,4253.0,19507.0,19440.0
2022-03-09,Ночь,CK50,5533.0,3417.0,34250.0
2022-03-09,Ночь,V20,0.0,43200.0,0.0
2022-03-09,Ночь,V26/60_1,6728.0,13819.0,22653.0
2022-03-09,Ночь,V26/60_2,6693.0,4894.0,31613.0
2022-03-09,Ночь,V26/85,2931.0,8327.0,31942.0
2022-03-09,Ночь,VCENTR-102,5632.0,11084.0,26484.0
2022-03-09,Ночь,VCENTR-70,2012.0,37905.0,3283.0
2022-03-09,Ночь,VTM9,4800.0,26344.0,12056.0
2022-03-10,День,CK50,3892.0,13131.0,26177.0
2022-03-10,День,V20,0.0,43200.0,0.0
2022-03-10,День,V26/60_1,3647.0,11647.0,27906.0
2022-03-10,День,V26/60_2,3342.0,11387.0,28471.0
2022-03-10,День,V26/85,2549.0,9062.0,31589.0
2022-03-10,День,VCENTR-102,3862.0,14788.0,24550.0
2022-03-10,День,VCENTR-70,1013.0,40081.0,2106.0
2022-03-10,День,VTM9,5617.0,18164.0,19419.0
2022-03-10,Ночь,CK50,3048.0,4250.0,35902.0
2022-03-10,Ночь,V20,0.0,43200.0,0.0
2022-03-10,Ночь,V26/60_1,6561.0,7189.0,29450.0
2022-03-10,Ночь,V26/60_2,7053.0,3760.0,32387.0
2022-03-10,Ночь,V26/85,3366.0,3588.0,36246.0
2022-03-10,Ночь,VCENTR-102,5964.0,7805.0,29431.0
2022-03-10,Ночь,VCENTR-70,1383.0,39021.0,2796.0
2022-03-10,Ночь,VTM9,8112.0,11725.0,23363.0
2022-03-11,День,CK50,7130.0,12678.0,23392.0
2022-03-11,День,V20,0.0,43200.0,0.0
2022-03-11,День,V26/60_1,7083.0,13439.0,22678.0
2022-03-11,День,V26/60_2,5747.0,3440.0,34013.0
2022-03-11,День,V26/85,3179.0,4940.0,35081.0
2022-03-11,День,VCENTR-102,4262.0,8335.0,30603.0
2022-03-11,День,VCENTR-70,0.0,43200.0,0.0
2022-03-11,День,VTM9,4772.0,9759.0,28669.0
2022-03-11,Ночь,CK50,2002.0,17179.0,24019.0
2022-03-11,Ночь,V20,0.0,43200.0,0.0
2022-03-11,Ночь,V26/60_1,5761.0,11924.0,25515.0
2022-03-11,Ночь,V26/60_2,6774.0,5694.0,30732.0
2022-03-11,Ночь,V26/85,2821.0,9766.0,30613.0
2022-03-11,Ночь,VCENTR-102,2282.0,24911.0,16007.0
2022-03-11,Ночь,VCENTR-70,3021.0,36007.0,4172.0
2022-03-11,Ночь,VTM9,5887.0,7785.0,29528.0
2022-03-12,День,CK50,7429.0,21738.0,14033.0
2022-03-12,День,V20,0.0,43200.0,0.0
2022-03-12,День,V26/60_1,7052.0,9459.0,26689.0
2022-03-12,День,V26/60_2,6002.0,3295.0,33903.0
2022-03-12,День,V26/85,3346.0,11847.0,28007.0
2022-03-12,День,VCENTR-102,4758.0,22214.0,16228.0
2022-03-12,День,VCENTR-70,0.0,43200.0,0.0
2022-03-12,День,VTM9,2401.0,20587.0,20212.0
2022-03-12,Ночь,CK50,4411.0,19727.0,19062.0
2022-03-12,Ночь,V20,0.0,43200.0,0.0
2022-03-12,Ночь,V26/60_1,6776.0,9579.0,26845.0
2022-03-12,Ночь,V26/60_2,7254.0,6924.0,29022.0
2022-03-12,Ночь,V26/85,3814.0,8721.0,30665.0
2022-03-12,Ночь,VCENTR-102,4972.0,30256.0,7972.0
2022-03-12,Ночь,VCENTR-70,3596.0,34917.0,4687.0
2022-03-12,Ночь,VTM9,3475.0,22282.0,17443.0
2022-03-13,День,CK50,4269.0,25103.0,13828.0
2022-03-13,День,V20,0.0,43200.0,0.0
2022-03-13,День,V26/60_1,8591.0,3399.0,31210.0
2022-03-13,День,V26/60_2,5342.0,2711.0,35147.0
2022-03-13,День,V26/85,3529.0,12017.0,27654.0
2022-03-13,День,VCENTR-102,1625.0,39591.0,1984.0
2022-03-13,День,VCENTR-70,0.0,43200.0,0.0
2022-03-13,День,VTM9,3287.0,17631.0,22282.0
2022-03-13,Ночь,CK50,5163.0,7431.0,30606.0
2022-03-13,Ночь,V20,0.0,43200.0,0.0
2022-03-13,Ночь,V26/60_1,6616.0,7570.0,29014.0
2022-03-13,Ночь,V26/60_2,5387.0,13206.0,24607.0
2022-03-13,Ночь,V26/85,4337.0,3080.0,35783.0
2022-03-13,Ночь,VCENTR-102,2031.0,25302.0,15867.0
2022-03-13,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-13,Ночь,VTM9,3259.0,19882.0,20059.0
2022-03-14,День,CK50,7456.0,1711.0,34033.0
2022-03-14,День,V20,0.0,43200.0,0.0
2022-03-14,День,V26/60_1,3506.0,22485.0,17209.0
2022-03-14,День,V26/60_2,7946.0,5529.0,29725.0
2022-03-14,День,V26/85,962.0,36098.0,6140.0
2022-03-14,День,VCENTR-102,3358.0,8393.0,31449.0
2022-03-14,День,VCENTR-70,8749.0,24265.0,10186.0
2022-03-14,День,VTM9,847.0,41702.0,651.0
2022-03-14,Ночь,CK50,10926.0,13243.0,19031.0
2022-03-14,Ночь,V20,0.0,43200.0,0.0
2022-03-14,Ночь,V26/60_1,3145.0,12716.0,27339.0
2022-03-14,Ночь,V26/60_2,4031.0,11772.0,27397.0
2022-03-14,Ночь,V26/85,0.0,43200.0,0.0
2022-03-14,Ночь,VCENTR-102,632.0,37870.0,4698.0
2022-03-14,Ночь,VCENTR-70,2772.0,27357.0,13071.0
2022-03-14,Ночь,VTM9,0.0,43200.0,0.0
2022-03-15,День,CK50,11849.0,15303.0,16048.0
2022-03-15,День,V20,0.0,43200.0,0.0
2022-03-15,День,V26/60_1,3104.0,8910.0,31186.0
2022-03-15,День,V26/60_2,6377.0,10024.0,26799.0
2022-03-15,День,V26/85,0.0,43200.0,0.0
2022-03-15,День,VCENTR-102,6250.0,27328.0,9622.0
2022-03-15,День,VCENTR-70,2532.0,27823.0,12845.0
2022-03-15,День,VTM9,3323.0,28228.0,11649.0
2022-03-15,Ночь,CK50,11066.0,13920.0,18214.0
2022-03-15,Ночь,V20,0.0,43200.0,0.0
2022-03-15,Ночь,V26/60_1,2049.0,21215.0,19936.0
2022-03-15,Ночь,V26/60_2,1912.0,16648.0,24640.0
2022-03-15,Ночь,V26/85,0.0,43200.0,0.0
2022-03-15,Ночь,VCENTR-102,1967.0,28774.0,12459.0
2022-03-15,Ночь,VCENTR-70,1628.0,28589.0,12983.0
2022-03-15,Ночь,VTM9,6056.0,19830.0,17314.0
2022-03-16,День,CK50,15042.0,8229.0,19929.0
2022-03-16,День,V20,0.0,43200.0,0.0
2022-03-16,День,V26/60_1,3940.0,15268.0,23992.0
2022-03-16,День,V26/60_2,4924.0,18140.0,20136.0
2022-03-16,День,V26/85,0.0,43200.0,0.0
2022-03-16,День,VCENTR-102,10250.0,12377.0,20573.0
2022-03-16,День,VCENTR-70,1943.0,7148.0,34109.0
2022-03-16,День,VTM9,0.0,43200.0,0.0
2022-03-16,Ночь,CK50,2926.0,9078.0,31196.0
2022-03-16,Ночь,V20,0.0,43200.0,0.0
2022-03-16,Ночь,V26/60_1,2822.0,14911.0,25467.0
2022-03-16,Ночь,V26/60_2,4763.0,17943.0,20494.0
2022-03-16,Ночь,V26/85,0.0,43200.0,0.0
2022-03-16,Ночь,VCENTR-102,2264.0,35446.0,5490.0
2022-03-16,Ночь,VCENTR-70,3059.0,26058.0,14083.0
2022-03-16,Ночь,VTM9,0.0,43200.0,0.0
2022-03-17,День,CK50,3823.0,8672.0,30705.0
2022-03-17,День,V20,0.0,43200.0,0.0
2022-03-17,День,V26/60_1,7806.0,6721.0,28673.0
2022-03-17,День,V26/60_2,8104.0,4610.0,30486.0
2022-03-17,День,V26/85,0.0,43200.0,0.0
2022-03-17,День,VCENTR-102,3739.0,28810.0,10651.0
2022-03-17,День,VCENTR-70,365.0,34566.0,8269.0
2022-03-17,День,VTM9,0.0,43194.0,6.0
2022-03-17,Ночь,CK50,2150.0,17160.0,23890.0
2022-03-17,Ночь,V20,0.0,43200.0,0.0
2022-03-17,Ночь,V26/60_1,8817.0,20761.0,13622.0
2022-03-17,Ночь,V26/60_2,4286.0,14343.0,24571.0
2022-03-17,Ночь,V26/85,0.0,43200.0,0.0
2022-03-17,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-03-17,Ночь,VCENTR-70,65.0,41186.0,1949.0
2022-03-17,Ночь,VTM9,0.0,43200.0,0.0
2022-03-18,День,CK50,4055.0,9156.0,29989.0
2022-03-18,День,V20,0.0,43200.0,0.0
2022-03-18,День,V26/60_1,7113.0,27325.0,8762.0
2022-03-18,День,V26/60_2,7754.0,12987.0,22459.0
2022-03-18,День,V26/85,0.0,43200.0,0.0
2022-03-18,День,VCENTR-102,7234.0,21983.0,13983.0
2022-03-18,День,VCENTR-70,1624.0,36910.0,4666.0
2022-03-18,День,VTM9,5242.0,16220.0,21738.0
2022-03-18,Ночь,CK50,2226.0,14380.0,26594.0
2022-03-18,Ночь,V20,0.0,43200.0,0.0
2022-03-18,Ночь,V26/60_1,5692.0,12668.0,24840.0
2022-03-18,Ночь,V26/60_2,7643.0,10424.0,25133.0
2022-03-18,Ночь,V26/85,0.0,43200.0,0.0
2022-03-18,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-03-18,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-18,Ночь,VTM9,0.0,43200.0,0.0
2022-03-19,День,CK50,3608.0,20735.0,18857.0
2022-03-19,День,V20,0.0,43200.0,0.0
2022-03-19,День,V26/60_1,5600.0,8108.0,29492.0
2022-03-19,День,V26/60_2,6758.0,10238.0,26204.0
2022-03-19,День,V26/85,0.0,43200.0,0.0
2022-03-19,День,VCENTR-102,1780.0,6190.0,35230.0
2022-03-19,День,VCENTR-70,0.0,43200.0,0.0
2022-03-19,День,VTM9,3013.0,19336.0,20851.0
2022-03-19,Ночь,CK50,3722.0,23283.0,16195.0
2022-03-19,Ночь,V20,0.0,43200.0,0.0
2022-03-19,Ночь,V26/60_1,3103.0,27517.0,12580.0
2022-03-19,Ночь,V26/60_2,4378.0,13781.0,25041.0
2022-03-19,Ночь,V26/85,0.0,43200.0,0.0
2022-03-19,Ночь,VCENTR-102,3314.0,6483.0,33403.0
2022-03-19,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-19,Ночь,VTM9,0.0,43200.0,0.0
2022-03-20,День,CK50,2565.0,20137.0,20498.0
2022-03-20,День,V20,0.0,43200.0,0.0
2022-03-20,День,V26/60_1,0.0,43200.0,0.0
2022-03-20,День,V26/60_2,4579.0,16110.0,22511.0
2022-03-20,День,V26/85,0.0,43200.0,0.0
2022-03-20,День,VCENTR-102,3484.0,10151.0,29565.0
2022-03-20,День,VCENTR-70,12.0,43172.0,16.0
2022-03-20,День,VTM9,0.0,43200.0,0.0
2022-03-20,Ночь,CK50,3557.0,8944.0,30699.0
2022-03-20,Ночь,V20,0.0,43200.0,0.0
2022-03-20,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-20,Ночь,V26/60_2,3549.0,13831.0,25820.0
2022-03-20,Ночь,V26/85,0.0,43200.0,0.0
2022-03-20,Ночь,VCENTR-102,3476.0,5334.0,34390.0
2022-03-20,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-20,Ночь,VTM9,660.0,41017.0,1523.0
2022-03-21,День,CK50,5240.0,11705.0,26255.0
2022-03-21,День,V20,0.0,43200.0,0.0
2022-03-21,День,V26/60_1,0.0,43200.0,0.0
2022-03-21,День,V26/60_2,4279.0,24777.0,14144.0
2022-03-21,День,V26/85,0.0,43200.0,0.0
2022-03-21,День,VCENTR-102,3251.0,8006.0,31943.0
2022-03-21,День,VCENTR-70,828.0,36941.0,5431.0
2022-03-21,День,VTM9,0.0,43192.0,8.0
2022-03-21,Ночь,CK50,15162.0,6761.0,21277.0
2022-03-21,Ночь,V20,0.0,43200.0,0.0
2022-03-21,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-21,Ночь,V26/60_2,5308.0,13556.0,24336.0
2022-03-21,Ночь,V26/85,0.0,43200.0,0.0
2022-03-21,Ночь,VCENTR-102,2778.0,7392.0,33030.0
2022-03-21,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-21,Ночь,VTM9,62.0,43128.0,10.0
2022-03-22,День,CK50,8087.0,13926.0,21187.0
2022-03-22,День,V20,881.0,42319.0,0.0
2022-03-22,День,V26/60_1,0.0,43200.0,0.0
2022-03-22,День,V26/60_2,1987.0,8326.0,32887.0
2022-03-22,День,V26/85,0.0,43200.0,0.0
2022-03-22,День,VCENTR-102,429.0,41051.0,1720.0
2022-03-22,День,VCENTR-70,2668.0,34416.0,6116.0
2022-03-22,День,VTM9,1194.0,35608.0,6398.0
2022-03-22,Ночь,CK50,5188.0,11236.0,26776.0
2022-03-22,Ночь,V20,996.0,42204.0,0.0
2022-03-22,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-22,Ночь,V26/60_2,2056.0,4977.0,36167.0
2022-03-22,Ночь,V26/85,0.0,43200.0,0.0
2022-03-22,Ночь,VCENTR-102,1670.0,24321.0,17209.0
2022-03-22,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-22,Ночь,VTM9,737.0,27845.0,14618.0
2022-03-23,День,CK50,1773.0,30533.0,10894.0
2022-03-23,День,V20,634.0,42566.0,0.0
2022-03-23,День,V26/60_1,1.0,43199.0,0.0
2022-03-23,День,V26/60_2,3244.0,18957.0,20999.0
2022-03-23,День,V26/85,2492.0,36527.0,4181.0
2022-03-23,День,VCENTR-102,3068.0,12383.0,27749.0
2022-03-23,День,VCENTR-70,1579.0,39114.0,2507.0
2022-03-23,День,VTM9,6044.0,17277.0,19879.0
2022-03-23,Ночь,CK50,6838.0,14947.0,21415.0
2022-03-23,Ночь,V20,1464.0,41693.0,43.0
2022-03-23,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-23,Ночь,V26/60_2,4320.0,8086.0,30794.0
2022-03-23,Ночь,V26/85,4209.0,28917.0,10074.0
2022-03-23,Ночь,VCENTR-102,2445.0,7105.0,33650.0
2022-03-23,Ночь,VCENTR-70,2135.0,23351.0,17714.0
2022-03-23,Ночь,VTM9,8595.0,21435.0,13170.0
2022-03-24,День,CK50,2371.0,16915.0,23914.0
2022-03-24,День,V20,854.0,41768.0,578.0
2022-03-24,День,V26/60_1,0.0,43200.0,0.0
2022-03-24,День,V26/60_2,841.0,35299.0,7060.0
2022-03-24,День,V26/85,8497.0,22629.0,12074.0
2022-03-24,День,VCENTR-102,2792.0,14557.0,25851.0
2022-03-24,День,VCENTR-70,0.0,43085.0,115.0
2022-03-24,День,VTM9,4506.0,25671.0,13023.0
2022-03-24,Ночь,CK50,0.0,43200.0,0.0
2022-03-24,Ночь,V20,3284.0,35349.0,4567.0
2022-03-24,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-24,Ночь,V26/60_2,3459.0,4395.0,35346.0
2022-03-24,Ночь,V26/85,11310.0,24797.0,7093.0
2022-03-24,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-03-24,Ночь,VCENTR-70,2540.0,19484.0,21176.0
2022-03-24,Ночь,VTM9,0.0,43200.0,0.0
2022-03-25,День,CK50,3263.0,19055.0,20882.0
2022-03-25,День,V20,2700.0,30843.0,9657.0
2022-03-25,День,V26/60_1,0.0,43200.0,0.0
2022-03-25,День,V26/60_2,4972.0,5334.0,32894.0
2022-03-25,День,V26/85,3288.0,28620.0,11292.0
2022-03-25,День,VCENTR-102,0.0,43200.0,0.0
2022-03-25,День,VCENTR-70,0.0,43200.0,0.0
2022-03-25,День,VTM9,0.0,43200.0,0.0
2022-03-25,Ночь,CK50,0.0,43200.0,0.0
2022-03-25,Ночь,V20,8205.0,25607.0,9388.0
2022-03-25,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-25,Ночь,V26/60_2,4198.0,13762.0,25240.0
2022-03-25,Ночь,V26/85,2714.0,25012.0,15474.0
2022-03-25,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-03-25,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-25,Ночь,VTM9,3694.0,19578.0,19928.0
2022-03-26,День,CK50,0.0,43200.0,0.0
2022-03-26,День,V20,14221.0,7048.0,21931.0
2022-03-26,День,V26/60_1,0.0,43200.0,0.0
2022-03-26,День,V26/60_2,4583.0,6179.0,32438.0
2022-03-26,День,V26/85,4559.0,11630.0,27011.0
2022-03-26,День,VCENTR-102,0.0,43200.0,0.0
2022-03-26,День,VCENTR-70,121.0,42925.0,154.0
2022-03-26,День,VTM9,6729.0,10637.0,25834.0
2022-03-26,Ночь,CK50,0.0,43200.0,0.0
2022-03-26,Ночь,V20,5650.0,25204.0,12346.0
2022-03-26,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-26,Ночь,V26/60_2,3288.0,11180.0,28732.0
2022-03-26,Ночь,V26/85,2648.0,9411.0,31141.0
2022-03-26,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-03-26,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-26,Ночь,VTM9,5440.0,11821.0,25939.0
2022-03-27,День,CK50,0.0,43200.0,0.0
2022-03-27,День,V20,10602.0,9743.0,22855.0
2022-03-27,День,V26/60_1,0.0,43200.0,0.0
2022-03-27,День,V26/60_2,4895.0,7800.0,30505.0
2022-03-27,День,V26/85,4516.0,12766.0,25918.0
2022-03-27,День,VCENTR-102,0.0,43200.0,0.0
2022-03-27,День,VCENTR-70,0.0,43200.0,0.0
2022-03-27,День,VTM9,8041.0,4860.0,30299.0
2022-03-27,Ночь,CK50,0.0,43200.0,0.0
2022-03-27,Ночь,V20,4536.0,25129.0,13535.0
2022-03-27,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-27,Ночь,V26/60_2,2351.0,13840.0,27009.0
2022-03-27,Ночь,V26/85,1812.0,22494.0,18894.0
2022-03-27,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-03-27,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-27,Ночь,VTM9,4913.0,15946.0,22341.0
2022-03-28,День,CK50,0.0,43200.0,0.0
2022-03-28,День,V20,11080.0,11530.0,20590.0
2022-03-28,День,V26/60_1,0.0,43200.0,0.0
2022-03-28,День,V26/60_2,5627.0,17914.0,19659.0
2022-03-28,День,V26/85,6015.0,10602.0,26583.0
2022-03-28,День,VCENTR-102,0.0,43200.0,0.0
2022-03-28,День,VCENTR-70,0.0,43200.0,0.0
2022-03-28,День,VTM9,4049.0,23200.0,15951.0
2022-03-28,Ночь,CK50,0.0,43200.0,0.0
2022-03-28,Ночь,V20,6585.0,18383.0,18232.0
2022-03-28,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-28,Ночь,V26/60_2,11558.0,12844.0,18798.0
2022-03-28,Ночь,V26/85,5313.0,20489.0,17398.0
2022-03-28,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-03-28,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-28,Ночь,VTM9,5792.0,20061.0,17347.0
2022-03-29,День,CK50,7476.0,20664.0,15060.0
2022-03-29,День,V20,5695.0,13630.0,23875.0
2022-03-29,День,V26/60_1,0.0,43200.0,0.0
2022-03-29,День,V26/60_2,4528.0,32636.0,6036.0
2022-03-29,День,V26/85,5906.0,22179.0,15115.0
2022-03-29,День,VCENTR-102,2471.0,13420.0,27309.0
2022-03-29,День,VCENTR-70,4763.0,31784.0,6653.0
2022-03-29,День,VTM9,252.0,38319.0,4629.0
2022-03-29,Ночь,CK50,0.0,43200.0,0.0
2022-03-29,Ночь,V20,2758.0,11355.0,29087.0
2022-03-29,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-29,Ночь,V26/60_2,4479.0,7016.0,31705.0
2022-03-29,Ночь,V26/85,4155.0,16049.0,22996.0
2022-03-29,Ночь,VCENTR-102,98.0,42751.0,351.0
2022-03-29,Ночь,VCENTR-70,5572.0,12482.0,25146.0
2022-03-29,Ночь,VTM9,2463.0,23553.0,17184.0
2022-03-30,День,CK50,441.0,41380.0,1379.0
2022-03-30,День,V20,1310.0,37426.0,4464.0
2022-03-30,День,V26/60_1,0.0,43200.0,0.0
2022-03-30,День,V26/60_2,5475.0,6144.0,31581.0
2022-03-30,День,V26/85,3515.0,20393.0,19292.0
2022-03-30,День,VCENTR-102,6.0,42875.0,319.0
2022-03-30,День,VCENTR-70,2584.0,22376.0,18240.0
2022-03-30,День,VTM9,6188.0,19386.0,17626.0
2022-03-30,Ночь,CK50,0.0,43200.0,0.0
2022-03-30,Ночь,V20,4170.0,4087.0,34943.0
2022-03-30,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-30,Ночь,V26/60_2,1068.0,39600.0,2532.0
2022-03-30,Ночь,V26/85,4705.0,6071.0,32424.0
2022-03-30,Ночь,VCENTR-102,704.0,39652.0,2844.0
2022-03-30,Ночь,VCENTR-70,2280.0,33787.0,7133.0
2022-03-30,Ночь,VTM9,5060.0,16151.0,21989.0
2022-03-31,День,CK50,0.0,43200.0,0.0
2022-03-31,День,V20,4091.0,20345.0,18764.0
2022-03-31,День,V26/60_1,0.0,43200.0,0.0
2022-03-31,День,V26/60_2,4979.0,11813.0,26408.0
2022-03-31,День,V26/85,3557.0,22063.0,17580.0
2022-03-31,День,VCENTR-102,4823.0,27939.0,10438.0
2022-03-31,День,VCENTR-70,8876.0,17834.0,16490.0
2022-03-31,День,VTM9,4189.0,22339.0,16672.0
2022-03-31,Ночь,CK50,0.0,43200.0,0.0
2022-03-31,Ночь,V20,5183.0,18542.0,19475.0
2022-03-31,Ночь,V26/60_1,0.0,43200.0,0.0
2022-03-31,Ночь,V26/60_2,3156.0,17021.0,23023.0
2022-03-31,Ночь,V26/85,8052.0,19910.0,15238.0
2022-03-31,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-03-31,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-03-31,Ночь,VTM9,2096.0,32824.0,8280.0
2022-04-01,День,CK50,0.0,43200.0,0.0
2022-04-01,День,V20,2432.0,30200.0,10568.0
2022-04-01,День,V26/60_1,0.0,43200.0,0.0
2022-04-01,День,V26/60_2,3148.0,17556.0,22496.0
2022-04-01,День,V26/85,5199.0,22259.0,15742.0
2022-04-01,День,VCENTR-102,2063.0,37120.0,4017.0
2022-04-01,День,VCENTR-70,5124.0,18827.0,19249.0
2022-04-01,День,VTM9,288.0,39838.0,3074.0
2022-04-01,Ночь,CK50,0.0,43200.0,0.0
2022-04-01,Ночь,V20,4436.0,7213.0,31551.0
2022-04-01,Ночь,V26/60_1,0.0,43200.0,0.0
2022-04-01,Ночь,V26/60_2,4710.0,14599.0,23891.0
2022-04-01,Ночь,V26/85,3008.0,24127.0,16065.0
2022-04-01,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-04-01,Ночь,VCENTR-70,2877.0,27161.0,13162.0
2022-04-01,Ночь,VTM9,5558.0,20210.0,17432.0
2022-04-02,День,CK50,0.0,43200.0,0.0
2022-04-02,День,V20,3150.0,8982.0,31068.0
2022-04-02,День,V26/60_1,0.0,43200.0,0.0
2022-04-02,День,V26/60_2,5148.0,11749.0,26303.0
2022-04-02,День,V26/85,3953.0,22495.0,16752.0
2022-04-02,День,VCENTR-102,1534.0,38582.0,3084.0
2022-04-02,День,VCENTR-70,2598.0,21878.0,18724.0
2022-04-02,День,VTM9,5452.0,10613.0,27135.0
2022-04-02,Ночь,CK50,0.0,43200.0,0.0
2022-04-02,Ночь,V20,4067.0,8394.0,30739.0
2022-04-02,Ночь,V26/60_1,0.0,43200.0,0.0
2022-04-02,Ночь,V26/60_2,6350.0,15671.0,21179.0
2022-04-02,Ночь,V26/85,4141.0,8680.0,30379.0
2022-04-02,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-04-02,Ночь,VCENTR-70,2703.0,13384.0,27113.0
2022-04-02,Ночь,VTM9,5771.0,13431.0,23998.0
2022-04-03,День,CK50,0.0,43200.0,0.0
2022-04-03,День,V20,3387.0,10077.0,29736.0
2022-04-03,День,V26/60_1,0.0,43200.0,0.0
2022-04-03,День,V26/60_2,3694.0,9701.0,29805.0
2022-04-03,День,V26/85,3062.0,9627.0,30511.0
2022-04-03,День,VCENTR-102,4239.0,31209.0,7752.0
2022-04-03,День,VCENTR-70,3644.0,16542.0,23014.0
2022-04-03,День,VTM9,4560.0,15796.0,22844.0
2022-04-03,Ночь,CK50,0.0,43200.0,0.0
2022-04-03,Ночь,V20,3742.0,7940.0,31518.0
2022-04-03,Ночь,V26/60_1,0.0,43200.0,0.0
2022-04-03,Ночь,V26/60_2,7533.0,5820.0,29847.0
2022-04-03,Ночь,V26/85,3833.0,8437.0,30930.0
2022-04-03,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-04-03,Ночь,VCENTR-70,3685.0,13244.0,26271.0
2022-04-03,Ночь,VTM9,0.0,43194.0,6.0
2022-04-04,День,CK50,0.0,43200.0,0.0
2022-04-04,День,V20,2726.0,10939.0,29535.0
2022-04-04,День,V26/60_1,0.0,43200.0,0.0
2022-04-04,День,V26/60_2,4608.0,6814.0,31778.0
2022-04-04,День,V26/85,4999.0,11716.0,26485.0
2022-04-04,День,VCENTR-102,0.0,43200.0,0.0
2022-04-04,День,VCENTR-70,1530.0,10163.0,31507.0
2022-04-04,День,VTM9,0.0,43200.0,0.0
2022-04-04,Ночь,CK50,0.0,43200.0,0.0
2022-04-04,Ночь,V20,3270.0,10144.0,29786.0
2022-04-04,Ночь,V26/60_1,0.0,43200.0,0.0
2022-04-04,Ночь,V26/60_2,5880.0,7421.0,29899.0
2022-04-04,Ночь,V26/85,1985.0,30902.0,10313.0
2022-04-04,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-04-04,Ночь,VCENTR-70,2099.0,11905.0,29196.0
2022-04-04,Ночь,VTM9,536.0,41808.0,856.0
2022-04-05,День,CK50,4554.0,31064.0,7582.0
2022-04-05,День,V20,2762.0,21553.0,18885.0
2022-04-05,День,V26/60_1,0.0,43200.0,0.0
2022-04-05,День,V26/60_2,5200.0,16572.0,21428.0
2022-04-05,День,V26/85,8080.0,18820.0,16300.0
2022-04-05,День,VCENTR-102,575.0,40652.0,1973.0
2022-04-05,День,VCENTR-70,2008.0,12351.0,28841.0
2022-04-05,День,VTM9,5652.0,24215.0,13333.0
2022-04-05,Ночь,CK50,0.0,43200.0,0.0
2022-04-05,Ночь,V20,2521.0,19279.0,21400.0
2022-04-05,Ночь,V26/60_1,0.0,43200.0,0.0
2022-04-05,Ночь,V26/60_2,7459.0,9330.0,26411.0
2022-04-05,Ночь,V26/85,5535.0,25288.0,12377.0
2022-04-05,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-04-05,Ночь,VCENTR-70,2923.0,18459.0,21818.0
2022-04-05,Ночь,VTM9,4299.0,29015.0,9886.0
2022-04-06,День,CK50,6054.0,23782.0,13364.0
2022-04-06,День,V20,2968.0,11786.0,28446.0
2022-04-06,День,V26/60_1,0.0,43200.0,0.0
2022-04-06,День,V26/60_2,4275.0,25912.0,13013.0
2022-04-06,День,V26/85,4707.0,13049.0,25444.0
2022-04-06,День,VCENTR-102,566.0,30054.0,12580.0
2022-04-06,День,VCENTR-70,2513.0,16826.0,23861.0
2022-04-06,День,VTM9,2317.0,28078.0,12805.0
